,address,district,rooms,size,level,max_levels,price,lat,lng
6448,"город Ташкент, Chilonzor район, Чиланзар квартал Е",Chilonzor,3,78.0,9,9,53500,41.259418,69.1804708
6449,"город Ташкент, Chilonzor район, Шарк",Chilonzor,2,55.0,4,4,36500,41.3112269,69.2701272
6450,"город Ташкент, Uchtepa район, Кухна-Чупонота массив Чиланзар 13-й квартал",Uchtepa,3,72.0,5,5,42400,41.2902787,69.1839655
6451,"город Ташкент, Uchtepa район, Кухна-Чупонота массив Чиланзар 13-й квартал",Uchtepa,4,80.0,1,4,55000,41.2902787,69.1839655
6452,"город Ташкент, Uchtepa район, Кухна-Чупонота массив Чиланзар 13-й квартал",Uchtepa,4,100.0,1,4,87000,41.2902787,69.1839655
6453,"город Ташкент, Chilonzor район, площадь Дружбы Народов",Chilonzor,3,110.0,2,4,115000,41.3102239,69.2411909
6454,"город Ташкент, Yakkasaroy район, Улица Нукус",Yakkasaroy,1,43.0,5,16,36000,41.2845992,69.266246
6455,"город Ташкент, Chilonzor район, Чиланзар 17-й квартал",Chilonzor,2,50.0,4,4,32000,41.271386,69.1961168
6456,"город Ташкент, Chilonzor район, 1-й проезд Заргарлик",Chilonzor,4,94.0,9,9,60132,41.2769954,69.1962495
6457,"город Ташкент, Chilonzor район, Чиланзар 17-й квартал",Chilonzor,2,49.0,4,4,35000,41.271386,69.1961168
6458,"город Ташкент, Olmzor район, hurriyat 75",Olmzor,3,91.0,3,3,85000,41.3645355,69.2281531
6459,"город Ташкент, Chilonzor район, Шарк",Chilonzor,3,72.0,4,9,43000,41.3112269,69.2701272
6460,"город Ташкент, Chilonzor район, Чиланзар 3-й квартал",Chilonzor,1,30.0,4,4,26500,41.2855934,69.223683
6461,"город Ташкент, Uchtepa район, Чиланзар 22-й квартал",Uchtepa,1,36.0,3,4,25500,41.2879715,69.1692951
6462,"город Ташкент, Chilonzor район, Чиланзар квартал Ц",Chilonzor,4,110.0,3,9,84000,41.2798237,69.2058023
6463,"город Ташкент, Uchtepa район, Фазылтепа",Uchtepa,2,90.0,2,5,65000,41.2937955,69.1730881
6464,"город Ташкент, Shayhontohur район, Ибн Сина-1",Shayhontohur,3,72.0,2,5,40000,41.3345513,69.167805
6465,"город Ташкент, Yashnobod район, Паркент",Yashnobod,2,70.0,5,9,50000,41.3146381,69.3228615
6466,"город Ташкент, Uchtepa район, Чиланзар 24-й квартал",Uchtepa,2,48.0,5,5,31000,41.2814223,69.1760005
6467,"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",Uchtepa,4,86.0,2,5,66000,41.2867929,69.1789807
6468,"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",Uchtepa,3,72.0,1,9,48000,41.2867929,69.1789807
6469,"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",Uchtepa,4,90.0,3,5,48000,41.2867929,69.1789807
6470,"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",Uchtepa,3,84.0,6,9,53500,41.2867929,69.1789807
6471,"город Ташкент, Chilonzor район, Чиланзар квартал 20А",Chilonzor,2,58.0,8,9,33500,41.259418,69.1804708
6472,"город Ташкент, Chilonzor район, Чапаната",Chilonzor,2,54.0,2,5,43000,41.2788539,69.2177163
6473,"город Ташкент, Chilonzor район, Мукими",Chilonzor,2,65.0,5,12,42500,41.2885649,69.2290098
6474,"город Ташкент, Chilonzor район, площадь Дружбы Народов",Chilonzor,2,63.0,5,9,66000,41.3102239,69.2411909
6475,"город Ташкент, Uchtepa район, Чиланзар 21-й квартал",Uchtepa,1,32.0,4,4,23000,41.2924208,69.1737654
6476,"город Ташкент, Chilonzor район, Чиланзар 16-й квартал",Chilonzor,1,39.0,4,4,26000,41.274633,69.200587
6477,"город Ташкент, Yakkasaroy район, Конституция",Yakkasaroy,2,51.0,1,5,60000,41.2638329,69.2254764
6478,"город Ташкент, Yakkasaroy район, Бабура",Yakkasaroy,6,145.0,1,9,142000,41.2818558,69.2552666
6479,"город Ташкент, Shayhontohur район, Караташ",Shayhontohur,3,80.0,6,9,48000,41.3141622,69.2368973
6480,"город Ташкент, Shayhontohur район, Бешагач",Shayhontohur,3,95.0,6,9,78000,41.2834892,69.2665263
6481,"город Ташкент, Shayhontohur район, Хадра",Shayhontohur,2,48.0,8,9,69000,41.3242925,69.2505036
6482,"город Ташкент, Chilonzor район, Чиланзар квартал Е",Chilonzor,3,75.0,2,9,66000,41.259418,69.1804708
6483,"город Ташкент, Uchtepa район, 5-й проезд Юсуфа Саккоки",Uchtepa,4,85.0,5,5,45000,41.2942023,69.1619116
6484,"город Ташкент, Uchtepa район, Чиланзар 26-й квартал",Uchtepa,2,52.0,5,5,35000,41.2771751,69.1789807
6485,"город Ташкент, Uchtepa район, Чиланзар 25-й квартал",Uchtepa,2,62.0,1,5,53000,41.2797359,69.1670599
6486,"город Ташкент, Uchtepa район, Чиланзар 24-й квартал",Uchtepa,4,100.0,9,9,52000,41.2814223,69.1760005
6487,"город Ташкент, Yashnobod район, Городок Авиастроителей 2-й квартал",Yashnobod,2,50.0,2,4,28500,41.2922516,69.3419071
6488,"город Ташкент, Chilonzor район, Чиланзар квартал 20Д",Chilonzor,2,43.0,3,9,22000,41.2657122,69.1819609
6489,"город Ташкент, Mirobod район, Саида Барака",Mirobod,2,70.0,4,9,55000,41.2981824,69.2837907
6490,"город Ташкент, Mirobod район, Фидокор (Чехова) ",Mirobod,3,70.0,2,4,65000,41.296644,69.275878
6491,"город Ташкент, Chilonzor район, Чиланзар 19-й квартал",Chilonzor,8,240.0,8,9,96000,41.2710841,69.1849411
6492,"город Ташкент, Chilonzor район, Нукус",Chilonzor,8,240.0,9,10,96000,41.282805,69.2629526
6493,"город Ташкент, Mirobod район, проспект Амира Темура",Mirobod,3,110.0,5,9,105000,41.3028425,69.2792998
6494,"город Ташкент, Mirobod район, Нукус",Mirobod,3,114.0,1,8,77995,41.2910722,69.2769129
6495,"город Ташкент, Mirobod район, проспект Амира Темура",Mirobod,2,70.0,8,9,52000,41.3028425,69.2792998
6496,"город Ташкент, Mirobod район, Инокобод",Mirobod,4,97.0,3,5,53972,41.2866048,69.2917471
6497,"город Ташкент, Shayhontohur район, Беруни",Shayhontohur,4,165.0,4,7,140000,41.3327788,69.2183644
6498,"город Ташкент, Yashnobod район, Садыка Азимова (Жуковского) ",Yashnobod,2,70.0,5,5,47000,41.3052221,69.2898134
6499,"город Ташкент, Yashnobod район, Ташсельмаш",Yashnobod,2,50.0,4,4,42000,41.3080076,69.3078679
6500,"город Ташкент, Mirzo Ulugbek район, Ялангач",Mirzo Ulugbek,2,46.0,4,4,30500,41.3606566,69.3548004
6501,"город Ташкент, Sergeli район, 1-й проезд Нилуфар",Sergeli,1,24.0,2,2,15500,41.2110233,69.2499956
6502,"город Ташкент, Mirzo Ulugbek район, городской посёлок Улугбек",Mirzo Ulugbek,1,33.0,2,4,24000,41.3292204,69.3473509
6503,"город Ташкент, Mirzo Ulugbek район, Элобод",Mirzo Ulugbek,2,58.0,4,5,31500,41.3239567,69.2232092
6504,"город Ташкент, Yunusobod район, Минор",Yunusobod,5,135.0,1,9,85000,41.3298867,69.2803036
6505,"город Ташкент, Olmzor район, Massiv Olimpiya 3-72",Olmzor,1,40.52,4,4,23000,41.3621443,69.1931366
6506,"город Ташкент, Shayhontohur район, Бешагач",Shayhontohur,5,185.0,2,5,135000,41.2834892,69.2665263
6507,"город Ташкент, Mirobod район, Куйлюк 3-й квартал",Mirobod,2,48.0,1,4,32000,41.2508242,69.3108478
6508,"город Ташкент, Mirzo Ulugbek район, Массив КараСу 1",Mirzo Ulugbek,2,65.0,1,9,38000,41.3375577,69.3726789
6509,"город Ташкент, Shayhontohur район, Бешагач",Shayhontohur,3,102.0,2,7,75000,41.2834892,69.2665263
6510,"город Ташкент, Shayhontohur район, Бельтепа",Shayhontohur,4,123.0,5,7,89000,41.3451812,69.1700401
6511,"город Ташкент, Yashnobod район, Паркент",Yashnobod,5,140.0,3,8,98000,41.3146381,69.3228615
6512,"город Ташкент, Shayhontohur район, Чорсу",Shayhontohur,3,96.0,7,7,68000,41.3187089,69.2303882
6513,"город Ташкент, Yashnobod район, Городок Авиастроителей 3-й квартал",Yashnobod,2,60.0,2,6,27000,41.2922516,69.3419071
6514,"город Ташкент, Shayhontohur район, Чорсу",Shayhontohur,4,140.0,4,7,120000,41.3187089,69.2303882
6515,"город Ташкент, Mirobod район, Садыка Азимова (Жуковского) ",Mirobod,3,120.0,5,10,175000,41.3019672,69.283656
6516,"город Ташкент, Chilonzor район, Аль-Хорезми-2",Chilonzor,4,100.0,1,12,45000,41.260048,69.162198
6517,"город Ташкент, Yunusobod район, Киёт",Yunusobod,3,70.0,2,4,70000,41.3245206,69.2773236
6518,"город Ташкент, Mirobod район, Фидокор (Чехова) ",Mirobod,3,75.0,4,4,70000,41.296644,69.275878
6519,"город Ташкент, Mirobod район, Афросиаб (пр-т Косманавтов) ",Mirobod,1,55.0,2,9,62000,41.3051824,69.2638823
6520,"город Ташкент, Yashnobod район, Мавлоно Риёзи",Yashnobod,5,135.0,3,9,88000,41.3123276,69.3159192
6521,"город Ташкент, Mirobod район, ОЙБЕК",Mirobod,3,73.0,2,9,79000,41.2983828,69.2730715
6522,"город Ташкент, Yunusobod район, Шарафа Рашидова",Yunusobod,4,175.0,9,11,280000,41.3270969,69.2739904
6523,"город Ташкент, Yunusobod район, Буюк Турон",Yunusobod,4,172.0,7,8,150000,41.3131267,69.2708313
6524,"город Ташкент, Mirzo Ulugbek район, 1-й Паркентский проезд",Mirzo Ulugbek,7,192.0,8,9,155000,41.2984421,69.3456065
6525,"город Ташкент, Mirzo Ulugbek район, Аккурган",Mirzo Ulugbek,2,58.0,4,4,52000,41.322142,69.303611
6526,"город Ташкент, Shayhontohur район, Улица НАВОИ(набережная, Анхор)",Shayhontohur,2,75.0,2,3,87000,41.2701928,69.2052901
6527,"город Ташкент, Mirzo Ulugbek район, ДАРХАН",Mirzo Ulugbek,5,160.0,3,5,175000,41.3200874,69.3013967
6528,"город Ташкент, Mirzo Ulugbek район, ДАРХАН",Mirzo Ulugbek,4,115.0,5,5,93000,41.3200874,69.3013967
6529,"город Ташкент, Yunusobod район, Ц-4(Алайский)",Yunusobod,5,130.0,8,9,120000,41.3197131,69.2773236
6530,"город Ташкент, Yakkasaroy район, Башлык",Yakkasaroy,5,115.0,8,9,65000,41.2697288,69.2512486
6531,"город Ташкент, Mirobod район, Нукус",Mirobod,3,100.0,3,5,105000,41.2910722,69.2769129
6532,"город Ташкент, Mirobod район, ГОСПИТАЛЬНЫЙ",Mirobod,5,115.0,6,9,98000,41.295316,69.275364
6533,"город Ташкент, Mirobod район, Нукус",Mirobod,4,110.0,8,9,93000,41.2910722,69.2769129
6534,"город Ташкент, Mirobod район, Нукус",Mirobod,4,120.0,10,16,125000,41.2910722,69.2769129
6535,"город Ташкент, Mirobod район, Афросиаб",Mirobod,4,180.0,3,9,225000,41.3035042,69.2680561
6536,"город Ташкент, Mirobod район, ГОСПИТАЛЬНЫЙ",Mirobod,2,88.0,5,12,95000,41.295316,69.275364
6537,"город Ташкент, Shayhontohur район, Жангох",Shayhontohur,5,210.0,2,4,140000,41.3289182,69.2527386
6538,"город Ташкент, Mirobod район, Афросиаб",Mirobod,5,225.0,8,9,130000,41.3035042,69.2680561
6539,"город Ташкент, Mirzo Ulugbek район, Бахор",Mirzo Ulugbek,3,83.0,2,6,41500,41.3078817,69.2826522
6540,"город Ташкент, Bektemir район, Сувсоз-2 (Водник-2) ",Bektemir,3,75.0,4,4,34000,41.294871,69.2708495
6541,"город Ташкент, Yashnobod район, Фергана Йули",Yashnobod,2,60.0,1,9,32500,41.2671043,69.3139155
6542,"город Ташкент, Yunusobod район, Кашгар",Yunusobod,2,65.0,6,9,50996,41.3197131,69.2773236
6543,"город Ташкент, Yakkasaroy район, Бабура",Yakkasaroy,3,54.0,3,5,63000,41.2818558,69.2552666
6544,"город Ташкент, Mirzo Ulugbek район, Буюк Ипак йули (Луначарское) ",Mirzo Ulugbek,3,112.0,1,5,68000,41.314662,69.293391
6545,"город Ташкент, Mirzo Ulugbek район, Карасу 1-й квартал",Mirzo Ulugbek,4,95.0,3,5,64000,41.3375577,69.3726789
6546,"город Ташкент, Mirzo Ulugbek район, Карасу 6-й квартал",Mirzo Ulugbek,2,65.0,4,9,35999,41.3292204,69.3473509
6547,"город Ташкент, Yashnobod район, Фергана Йули",Yashnobod,2,52.0,4,4,26500,41.2671043,69.3139155
6548,"город Ташкент, Mirzo Ulugbek район, Феруза-2",Mirzo Ulugbek,1,49.5,7,7,24749,41.3550649,69.3585936
6549,"город Ташкент, Mirobod район, Таллимаржон",Mirobod,3,115.0,5,5,65000,41.2962915,69.2844476
6550,"город Ташкент, Sergeli район, Бирлик",Sergeli,6,130.0,5,9,75000,41.210633,69.2281531
6551,"город Ташкент, Mirobod район, Саида Барака",Mirobod,2,65.0,4,9,80000,41.2981824,69.2837907
6552,"город Ташкент, Mirzo Ulugbek район, Феруза-2",Mirzo Ulugbek,1,48.0,7,7,24000,41.3550649,69.3585936
6553,"город Ташкент, Mirzo Ulugbek район, Феруза-2",Mirzo Ulugbek,1,31.3,7,7,16000,41.3550649,69.3585936
6554,"город Ташкент, Mirzo Ulugbek район, Феруза-2",Mirzo Ulugbek,1,46.3,7,7,23000,41.3550649,69.3585936
6555,"город Ташкент, Sergeli район, Массив сергили VII a,5",Sergeli,3,57.0,3,7,43000,41.220067,69.2207029
6556,"город Ташкент, Chilonzor район, Чиланзар квартал 20А",Chilonzor,3,72.0,1,9,68000,41.259418,69.1804708
6557,"город Ташкент, Mirzo Ulugbek район, Феруза-2",Mirzo Ulugbek,2,60.5,7,7,30000,41.3550649,69.3585936
6558,"город Ташкент, Yunusobod район, ТашГРЭС",Yunusobod,1,24.0,7,10,13680,41.3802576,69.3696992
6559,"город Ташкент, Yunusobod район, ТашГРЭС",Yunusobod,2,34.0,7,10,19380,41.3802576,69.3696992
6560,"город Ташкент, Chilonzor район, Чиланзар-19",Chilonzor,3,65.0,1,4,57000,41.2710841,69.1849411
6561,"город Ташкент, Sergeli район, Бунёдобод",Sergeli,5,188.0,3,4,70000,41.186375,69.2386868
6562,"город Ташкент, Sergeli район, Чаштепа",Sergeli,1,37.6,1,6,28000,41.2414368,69.1978864
